,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,classId,Path
137,0,0,0,0,0,0,0,data/Train/0/00000_00001_00004_noisy.png
138,0,0,0,0,0,0,0,data/Train/0/00000_00001_00004_rotated.png
139,0,0,0,0,0,0,0,data/Train/0/00000_00001_00004_zoomed.png
140,32,32,6,6,27,27,0,data/Train/0/00000_00001_00005.png
141,0,0,0,0,0,0,0,data/Train/0/00000_00001_00005_noisy.png
142,0,0,0,0,0,0,0,data/Train/0/00000_00001_00005_rotated.png
143,0,0,0,0,0,0,0,data/Train/0/00000_00001_00005_zoomed.png
144,33,34,5,6,28,29,0,data/Train/0/00000_00001_00006.png
145,0,0,0,0,0,0,0,data/Train/0/00000_00001_00006_noisy.png
146,0,0,0,0,0,0,0,data/Train/0/00000_00001_00006_rotated.png
147,0,0,0,0,0,0,0,data/Train/0/00000_00001_00006_zoomed.png
148,34,33,6,5,29,28,0,data/Train/0/00000_00001_00007.png
149,0,0,0,0,0,0,0,data/Train/0/00000_00001_00007_noisy.png
150,0,0,0,0,0,0,0,data/Train/0/00000_00001_00007_rotated.png
151,0,0,0,0,0,0,0,data/Train/0/00000_00001_00007_zoomed.png
152,33,33,5,5,28,28,0,data/Train/0/00000_00001_00008.png
153,0,0,0,0,0,0,0,data/Train/0/00000_00001_00008_noisy.png
154,0,0,0,0,0,0,0,data/Train/0/00000_00001_00008_rotated.png
155,0,0,0,0,0,0,0,data/Train/0/00000_00001_00008_zoomed.png
156,34,33,6,5,29,28,0,data/Train/0/00000_00001_00009.png
157,0,0,0,0,0,0,0,data/Train/0/00000_00001_00009_noisy.png
158,0,0,0,0,0,0,0,data/Train/0/00000_00001_00009_rotated.png
159,0,0,0,0,0,0,0,data/Train/0/00000_00001_00009_zoomed.png
160,36,35,6,5,30,29,0,data/Train/0/00000_00001_00010.png
161,0,0,0,0,0,0,0,data/Train/0/00000_00001_00010_noisy.png
162,0,0,0,0,0,0,0,data/Train/0/00000_00001_00010_rotated.png
163,0,0,0,0,0,0,0,data/Train/0/00000_00001_00010_zoomed.png
164,35,36,5,6,30,31,0,data/Train/0/00000_00001_00011.png
165,0,0,0,0,0,0,0,data/Train/0/00000_00001_00011_noisy.png
166,0,0,0,0,0,0,0,data/Train/0/00000_00001_00011_rotated.png
167,0,0,0,0,0,0,0,data/Train/0/00000_00001_00011_zoomed.png
168,36,36,6,6,31,31,0,data/Train/0/00000_00001_00012.png
169,0,0,0,0,0,0,0,data/Train/0/00000_00001_00012_noisy.png
170,0,0,0,0,0,0,0,data/Train/0/00000_00001_00012_rotated.png
171,0,0,0,0,0,0,0,data/Train/0/00000_00001_00012_zoomed.png
172,36,36,5,6,31,31,0,data/Train/0/00000_00001_00013.png
173,0,0,0,0,0,0,0,data/Train/0/00000_00001_00013_noisy.png
174,0,0,0,0,0,0,0,data/Train/0/00000_00001_00013_rotated.png
175,0,0,0,0,0,0,0,data/Train/0/00000_00001_00013_zoomed.png
176,37,36,5,5,31,31,0,data/Train/0/00000_00001_00014.png
177,0,0,0,0,0,0,0,data/Train/0/00000_00001_00014_noisy.png
178,0,0,0,0,0,0,0,data/Train/0/00000_00001_00014_rotated.png
179,0,0,0,0,0,0,0,data/Train/0/00000_00001_00014_zoomed.png
180,38,38,5,6,32,33,0,data/Train/0/00000_00001_00015.png
181,0,0,0,0,0,0,0,data/Train/0/00000_00001_00015_noisy.png
182,0,0,0,0,0,0,0,data/Train/0/00000_00001_00015_rotated.png
183,0,0,0,0,0,0,0,data/Train/0/00000_00001_00015_zoomed.png
184,38,39,5,6,33,34,0,data/Train/0/00000_00001_00016.png
185,0,0,0,0,0,0,0,data/Train/0/00000_00001_00016_noisy.png
186,0,0,0,0,0,0,0,data/Train/0/00000_00001_00016_rotated.png
187,0,0,0,0,0,0,0,data/Train/0/00000_00001_00016_zoomed.png
188,39,41,5,6,34,35,0,data/Train/0/00000_00001_00017.png
189,0,0,0,0,0,0,0,data/Train/0/00000_00001_00017_noisy.png
190,0,0,0,0,0,0,0,data/Train/0/00000_00001_00017_rotated.png
191,0,0,0,0,0,0,0,data/Train/0/00000_00001_00017_zoomed.png
192,40,41,5,6,35,36,0,data/Train/0/00000_00001_00018.png
193,0,0,0,0,0,0,0,data/Train/0/00000_00001_00018_noisy.png
194,0,0,0,0,0,0,0,data/Train/0/00000_00001_00018_rotated.png
195,0,0,0,0,0,0,0,data/Train/0/00000_00001_00018_zoomed.png
196,42,43,5,5,36,37,0,data/Train/0/00000_00001_00019.png
197,0,0,0,0,0,0,0,data/Train/0/00000_00001_00019_noisy.png
198,0,0,0,0,0,0,0,data/Train/0/00000_00001_00019_rotated.png
199,0,0,0,0,0,0,0,data/Train/0/00000_00001_00019_zoomed.png
200,43,43,6,5,38,38,0,data/Train/0/00000_00001_00020.png
201,0,0,0,0,0,0,0,data/Train/0/00000_00001_00020_noisy.png
202,0,0,0,0,0,0,0,data/Train/0/00000_00001_00020_rotated.png
203,0,0,0,0,0,0,0,data/Train/0/00000_00001_00020_zoomed.png
204,45,45,6,5,40,40,0,data/Train/0/00000_00001_00021.png
205,0,0,0,0,0,0,0,data/Train/0/00000_00001_00021_noisy.png
206,0,0,0,0,0,0,0,data/Train/0/00000_00001_00021_rotated.png
207,0,0,0,0,0,0,0,data/Train/0/00000_00001_00021_zoomed.png
208,45,47,5,6,40,42,0,data/Train/0/00000_00001_00022.png
209,0,0,0,0,0,0,0,data/Train/0/00000_00001_00022_noisy.png
210,0,0,0,0,0,0,0,data/Train/0/00000_00001_00022_rotated.png
211,0,0,0,0,0,0,0,data/Train/0/00000_00001_00022_zoomed.png
212,47,48,5,5,41,42,0,data/Train/0/00000_00001_00023.png
213,0,0,0,0,0,0,0,data/Train/0/00000_00001_00023_noisy.png
214,0,0,0,0,0,0,0,data/Train/0/00000_00001_00023_rotated.png
215,0,0,0,0,0,0,0,data/Train/0/00000_00001_00023_zoomed.png
216,49,49,6,5,44,44,0,data/Train/0/00000_00001_00024.png
217,0,0,0,0,0,0,0,data/Train/0/00000_00001_00024_noisy.png
218,0,0,0,0,0,0,0,data/Train/0/00000_00001_00024_rotated.png
219,0,0,0,0,0,0,0,data/Train/0/00000_00001_00024_zoomed.png
220,50,52,5,5,45,47,0,data/Train/0/00000_00001_00025.png
221,0,0,0,0,0,0,0,data/Train/0/00000_00001_00025_noisy.png
222,0,0,0,0,0,0,0,data/Train/0/00000_00001_00025_rotated.png
223,0,0,0,0,0,0,0,data/Train/0/00000_00001_00025_zoomed.png
224,53,54,6,5,48,49,0,data/Train/0/00000_00001_00026.png
225,0,0,0,0,0,0,0,data/Train/0/00000_00001_00026_noisy.png
226,0,0,0,0,0,0,0,data/Train/0/00000_00001_00026_rotated.png
227,0,0,0,0,0,0,0,data/Train/0/00000_00001_00026_zoomed.png
228,55,56,6,5,50,51,0,data/Train/0/00000_00001_00027.png
229,0,0,0,0,0,0,0,data/Train/0/00000_00001_00027_noisy.png
230,0,0,0,0,0,0,0,data/Train/0/00000_00001_00027_rotated.png
231,0,0,0,0,0,0,0,data/Train/0/00000_00001_00027_zoomed.png
232,57,59,5,6,51,54,0,data/Train/0/00000_00001_00028.png
233,0,0,0,0,0,0,0,data/Train/0/00000_00001_00028_noisy.png
234,0,0,0,0,0,0,0,data/Train/0/00000_00001_00028_rotated.png
235,0,0,0,0,0,0,0,data/Train/0/00000_00001_00028_zoomed.png
236,59,61,5,5,54,55,0,data/Train/0/00000_00001_00029.png
237,0,0,0,0,0,0,0,data/Train/0/00000_00001_00029_noisy.png
238,0,0,0,0,0,0,0,data/Train/0/00000_00001_00029_rotated.png
239,0,0,0,0,0,0,0,data/Train/0/00000_00001_00029_zoomed.png
240,27,26,6,5,22,21,0,data/Train/0/00000_00002_00000.png
241,0,0,0,0,0,0,0,data/Train/0/00000_00002_00000_noisy.png
242,0,0,0,0,0,0,0,data/Train/0/00000_00002_00000_rotated.png
243,0,0,0,0,0,0,0,data/Train/0/00000_00002_00000_zoomed.png
244,27,28,5,6,22,23,0,data/Train/0/00000_00002_00001.png
245,0,0,0,0,0,0,0,data/Train/0/00000_00002_00001_noisy.png
246,0,0,0,0,0,0,0,data/Train/0/00000_00002_00001_rotated.png
247,0,0,0,0,0,0,0,data/Train/0/00000_00002_00001_zoomed.png
248,27,28,5,6,22,23,0,data/Train/0/00000_00002_00002.png
249,0,0,0,0,0,0,0,data/Train/0/00000_00002_00002_noisy.png
250,0,0,0,0,0,0,0,data/Train/0/00000_00002_00002_rotated.png
251,0,0,0,0,0,0,0,data/Train/0/00000_00002_00002_zoomed.png
252,30,29,6,5,25,24,0,data/Train/0/00000_00002_00003.png
253,0,0,0,0,0,0,0,data/Train/0/00000_00002_00003_noisy.png
254,0,0,0,0,0,0,0,data/Train/0/00000_00002_00003_rotated.png
255,0,0,0,0,0,0,0,data/Train/0/00000_00002_00003_zoomed.png
256,30,29,6,5,25,24,0,data/Train/0/00000_00002_00004.png
257,0,0,0,0,0,0,0,data/Train/0/00000_00002_00004_noisy.png
258,0,0,0,0,0,0,0,data/Train/0/00000_00002_00004_rotated.png
259,0,0,0,0,0,0,0,data/Train/0/00000_00002_00004_zoomed.png
260,31,31,6,6,26,26,0,data/Train/0/00000_00002_00005.png
261,0,0,0,0,0,0,0,data/Train/0/00000_00002_00005_noisy.png
262,0,0,0,0,0,0,0,data/Train/0/00000_00002_00005_rotated.png
263,0,0,0,0,0,0,0,data/Train/0/00000_00002_00005_zoomed.png
264,30,30,5,5,25,25,0,data/Train/0/00000_00002_00006.png
265,0,0,0,0,0,0,0,data/Train/0/00000_00002_00006_noisy.png
266,0,0,0,0,0,0,0,data/Train/0/00000_00002_00006_rotated.png
267,0,0,0,0,0,0,0,data/Train/0/00000_00002_00006_zoomed.png
268,32,31,6,5,27,26,0,data/Train/0/00000_00002_00007.png
269,0,0,0,0,0,0,0,data/Train/0/00000_00002_00007_noisy.png
270,0,0,0,0,0,0,0,data/Train/0/00000_00002_00007_rotated.png
271,0,0,0,0,0,0,0,data/Train/0/00000_00002_00007_zoomed.png
272,31,32,5,6,26,27,0,data/Train/0/00000_00002_00008.png
273,0,0,0,0,0,0,0,data/Train/0/00000_00002_00008_noisy.png
274,0,0,0,0,0,0,0,data/Train/0/00000_00002_00008_rotated.png
275,0,0,0,0,0,0,0,data/Train/0/00000_00002_00008_zoomed.png
276,34,33,6,5,29,28,0,data/Train/0/00000_00002_00009.png
277,0,0,0,0,0,0,0,data/Train/0/00000_00002_00009_noisy.png
278,0,0,0,0,0,0,0,data/Train/0/00000_00002_00009_rotated.png
279,0,0,0,0,0,0,0,data/Train/0/00000_00002_00009_zoomed.png
280,34,34,5,5,29,29,0,data/Train/0/00000_00002_00010.png
281,0,0,0,0,0,0,0,data/Train/0/00000_00002_00010_noisy.png
282,0,0,0,0,0,0,0,data/Train/0/00000_00002_00010_rotated.png
283,0,0,0,0,0,0,0,data/Train/0/00000_00002_00010_zoomed.png
284,35,35,5,5,30,30,0,data/Train/0/00000_00002_00011.png
285,0,0,0,0,0,0,0,data/Train/0/00000_00002_00011_noisy.png
286,0,0,0,0,0,0,0,data/Train/0/00000_00002_00011_rotated.png
287,0,0,0,0,0,0,0,data/Train/0/00000_00002_00011_zoomed.png
288,38,37,6,5,33,32,0,data/Train/0/00000_00002_00012.png
289,0,0,0,0,0,0,0,data/Train/0/00000_00002_00012_noisy.png
290,0,0,0,0,0,0,0,data/Train/0/00000_00002_00012_rotated.png
291,0,0,0,0,0,0,0,data/Train/0/00000_00002_00012_zoomed.png
292,39,39,6,6,34,34,0,data/Train/0/00000_00002_00013.png
293,0,0,0,0,0,0,0,data/Train/0/00000_00002_00013_noisy.png
294,0,0,0,0,0,0,0,data/Train/0/00000_00002_00013_rotated.png
295,0,0,0,0,0,0,0,data/Train/0/00000_00002_00013_zoomed.png
296,40,39,6,5,35,34,0,data/Train/0/00000_00002_00014.png
297,0,0,0,0,0,0,0,data/Train/0/00000_00002_00014_noisy.png
298,0,0,0,0,0,0,0,data/Train/0/00000_00002_00014_rotated.png
299,0,0,0,0,0,0,0,data/Train/0/00000_00002_00014_zoomed.png
300,41,41,6,6,36,36,0,data/Train/0/00000_00002_00015.png
301,0,0,0,0,0,0,0,data/Train/0/00000_00002_00015_noisy.png
302,0,0,0,0,0,0,0,data/Train/0/00000_00002_00015_rotated.png
303,0,0,0,0,0,0,0,data/Train/0/00000_00002_00015_zoomed.png
304,44,44,6,6,39,39,0,data/Train/0/00000_00002_00016.png
305,0,0,0,0,0,0,0,data/Train/0/00000_00002_00016_noisy.png
306,0,0,0,0,0,0,0,data/Train/0/00000_00002_00016_rotated.png
307,0,0,0,0,0,0,0,data/Train/0/00000_00002_00016_zoomed.png
308,46,45,6,5,41,40,0,data/Train/0/00000_00002_00017.png
309,0,0,0,0,0,0,0,data/Train/0/00000_00002_00017_noisy.png
310,0,0,0,0,0,0,0,data/Train/0/00000_00002_00017_rotated.png
311,0,0,0,0,0,0,0,data/Train/0/00000_00002_00017_zoomed.png
312,48,47,6,5,43,42,0,data/Train/0/00000_00002_00018.png
313,0,0,0,0,0,0,0,data/Train/0/00000_00002_00018_noisy.png
314,0,0,0,0,0,0,0,data/Train/0/00000_00002_00018_rotated.png
315,0,0,0,0,0,0,0,data/Train/0/00000_00002_00018_zoomed.png
316,51,50,6,5,46,45,0,data/Train/0/00000_00002_00019.png
317,0,0,0,0,0,0,0,data/Train/0/00000_00002_00019_noisy.png
318,0,0,0,0,0,0,0,data/Train/0/00000_00002_00019_rotated.png
319,0,0,0,0,0,0,0,data/Train/0/00000_00002_00019_zoomed.png
320,52,52,5,5,47,47,0,data/Train/0/00000_00002_00020.png
321,0,0,0,0,0,0,0,data/Train/0/00000_00002_00020_noisy.png
322,0,0,0,0,0,0,0,data/Train/0/00000_00002_00020_rotated.png
323,0,0,0,0,0,0,0,data/Train/0/00000_00002_00020_zoomed.png
324,55,55,6,6,50,50,0,data/Train/0/00000_00002_00021.png
325,0,0,0,0,0,0,0,data/Train/0/00000_00002_00021_noisy.png
326,0,0,0,0,0,0,0,data/Train/0/00000_00002_00021_rotated.png
327,0,0,0,0,0,0,0,data/Train/0/00000_00002_00021_zoomed.png
328,59,59,6,6,54,54,0,data/Train/0/00000_00002_00022.png
329,0,0,0,0,0,0,0,data/Train/0/00000_00002_00022_noisy.png
330,0,0,0,0,0,0,0,data/Train/0/00000_00002_00022_rotated.png
331,0,0,0,0,0,0,0,data/Train/0/00000_00002_00022_zoomed.png
332,62,63,5,6,57,58,0,data/Train/0/00000_00002_00023.png
333,0,0,0,0,0,0,0,data/Train/0/00000_00002_00023_noisy.png
334,0,0,0,0,0,0,0,data/Train/0/00000_00002_00023_rotated.png
335,0,0,0,0,0,0,0,data/Train/0/00000_00002_00023_zoomed.png
336,69,70,7,6,63,64,0,data/Train/0/00000_00002_00024.png
337,0,0,0,0,0,0,0,data/Train/0/00000_00002_00024_noisy.png
338,0,0,0,0,0,0,0,data/Train/0/00000_00002_00024_rotated.png
339,0,0,0,0,0,0,0,data/Train/0/00000_00002_00024_zoomed.png
340,74,75,6,6,68,69,0,data/Train/0/00000_00002_00025.png
341,0,0,0,0,0,0,0,data/Train/0/00000_00002_00025_noisy.png
342,0,0,0,0,0,0,0,data/Train/0/00000_00002_00025_rotated.png
343,0,0,0,0,0,0,0,data/Train/0/00000_00002_00025_zoomed.png
344,83,85,7,8,76,78,0,data/Train/0/00000_00002_00026.png
345,0,0,0,0,0,0,0,data/Train/0/00000_00002_00026_noisy.png
346,0,0,0,0,0,0,0,data/Train/0/00000_00002_00026_rotated.png
347,0,0,0,0,0,0,0,data/Train/0/00000_00002_00026_zoomed.png
348,92,95,8,9,84,87,0,data/Train/0/00000_00002_00027.png
349,0,0,0,0,0,0,0,data/Train/0/00000_00002_00027_noisy.png
350,0,0,0,0,0,0,0,data/Train/0/00000_00002_00027_rotated.png
351,0,0,0,0,0,0,0,data/Train/0/00000_00002_00027_zoomed.png
352,107,108,10,9,98,99,0,data/Train/0/00000_00002_00028.png
353,0,0,0,0,0,0,0,data/Train/0/00000_00002_00028_noisy.png
354,0,0,0,0,0,0,0,data/Train/0/00000_00002_00028_rotated.png
355,0,0,0,0,0,0,0,data/Train/0/00000_00002_00028_zoomed.png
356,122,124,11,11,112,114,0,data/Train/0/00000_00002_00029.png
357,0,0,0,0,0,0,0,data/Train/0/00000_00002_00029_noisy.png
358,0,0,0,0,0,0,0,data/Train/0/00000_00002_00029_rotated.png
359,0,0,0,0,0,0,0,data/Train/0/00000_00002_00029_zoomed.png
360,27,28,5,6,22,23,0,data/Train/0/00000_00003_00000.png
361,0,0,0,0,0,0,0,data/Train/0/00000_00003_00000_noisy.png
362,0,0,0,0,0,0,0,data/Train/0/00000_00003_00000_rotated.png
363,0,0,0,0,0,0,0,data/Train/0/00000_00003_00000_zoomed.png
364,28,29,5,6,22,23,0,data/Train/0/00000_00003_00001.png
365,0,0,0,0,0,0,0,data/Train/0/00000_00003_00001_noisy.png
366,0,0,0,0,0,0,0,data/Train/0/00000_00003_00001_rotated.png
367,0,0,0,0,0,0,0,data/Train/0/00000_00003_00001_zoomed.png
368,29,28,6,5,24,23,0,data/Train/0/00000_00003_00002.png
369,0,0,0,0,0,0,0,data/Train/0/00000_00003_00002_noisy.png
370,0,0,0,0,0,0,0,data/Train/0/00000_00003_00002_rotated.png
371,0,0,0,0,0,0,0,data/Train/0/00000_00003_00002_zoomed.png
372,29,30,5,6,24,25,0,data/Train/0/00000_00003_00003.png
